epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.1728,0.86754,1.79692,0.99098,1.25206,0.01453,0.886,0.01424,0.00706,0.00776,0.47012,0.00482,0.00125,1.9162,105.371,inf,5.53083,0.000661333,0.000661333,0.000661333
2,41.5522,0.83293,1.43162,0.72886,1.22614,0.91791,0.936,0.97392,0.78279,0.85855,0.726,0.72861,0.53527,0.69444,2.47537,0.6956,1.59235,0.0007304,0.0007304,0.0007304
